"event_id","download_date","user_id","app","category","rating","reviews","app_size","installs","app_type","price","content_rating","genres","last_updated","current_version","android_version","app_id","user_name","user_age","user_location","time_spent_min"
"499","2021-05-18","142","Millionaire Match: Rich Singles Dating App","DATING","3.9","852","27M","100,000+","Free","0","Mature 17+","Dating","July 30, 2018","6.4.6","4.1 and up","6705","Antonio Padilla","40","Delaware","30"
"500","2021-05-18","494","Hide App, Private Dating, Safe Chat - PrivacyHider","DATING","4.4","35206","7.2M","1,000,000+","Free","0","Everyone","Dating","May 21, 2018","2.9.6","4.0 and up","5677","Maria Alexander","24","New Mexico","95"
"501","2021-05-18","6","Sugar Mommas Dating And Single Search","DATING","3.5","1972","13M","1,000,000+","Free","0","Mature 17+","Dating","May 12, 2018","4.3","4.1 and up","8586","Thomas Simpson","49","Kansas","239"
"502","2021-05-18","412","InterracialCupid - Interracial Dating App","DATING","3.4","212","3.0M","50,000+","Free","0","Mature 17+","Dating","June 13, 2018","2.3.0.1781","5.0 and up","5911","William Schroeder","59","Wisconsin","135"
"503","2021-05-18","175","Meet4U - Chat, Love, Singles!","DATING","4.2","40035","6.5M","1,000,000+","Free","0","Mature 17+","Dating","July 27, 2018","1.31.3","4.0.3 and up","6624","Joseph Newton","30","Massachusetts","85"
"504","2021-05-18","160","muzmatch: Muslim & Arab Singles, Marriage & Dating","DATING","3.8","5164","25M","100,000+","Free","0","Mature 17+","Dating","July 24, 2018","3.8.75a","4.0.3 and up","10041","Gail Hamilton","42","Mississippi","36"
"505","2021-05-18","334","SnpCupid Dating","DATING","3.5","1093","5.8M","100,000+","Free","0","Mature 17+","Dating","January 28, 2017","1.6.6","4.2 and up","8402","Luis Weaver","23","Utah","41"
"506","2021-05-18","408","BBWCupid - BBW Dating App","DATING","3.5","241","2.8M","50,000+","Free","0","Mature 17+","Dating","June 1, 2018","2.2.0.1748","5.0 and up","1472","Elizabeth Jones","64","Tennessee","218"
"507","2021-05-18","265","Adult Dating - AdultFinder","DATING","3.3","1601","3.8M","500,000+","Free","0","Mature 17+","Dating","February 1, 2017","1.5","4.1 and up","1021","Joseph Bates","29","Kansas","111"
"508","2021-05-18","79","Gay Sugar Daddy Dating & Hookup – Sudy Gay","DATING","4.1","2212","41M","100,000+","Free","0","Mature 17+","Dating","June 20, 2018","2.0.5","4.0.3 and up","5316","Thomas Cantrell","56","Massachusetts","139"
"509","2021-05-18","351","Meet24 - Love, Chat, Singles","DATING","4.2","57081","7.9M","1,000,000+","Free","0","Mature 17+","Dating","July 27, 2018","1.31.3","4.0.3 and up","6623","Bobby James","32","Vermont","182"
"510","2021-05-18","439","ChatVideo Meet new people","DATING","4.2","63986","20M","5,000,000+","Free","0","Mature 17+","Dating","May 31, 2018","3.0.15","4.0 and up","2971","Brian Brooks","53","New Jersey","162"
"511","2021-05-18","296","TryDate - Free Online Dating App, Chat Meet Adults","DATING","4.4","7888","15M","500,000+","Free","0","Mature 17+","Dating","April 29, 2018","2.4.0","4.1 and up","9120","Maria Gonzalez","30","Colorado","107"
"512","2021-05-18","388","Black White Interracial Dating - Interracial Match","DATING","4.1","535","28M","100,000+","Free","0","Mature 17+","Dating","March 29, 2018","2.0.0","4.1 and up","2140","Jenna Butler","55","Alaska","114"
"513","2021-05-18","321","USA Singles Meet, Match and Date Free - Date","DATING","4.2","5084","9.6M","100,000+","Free","0","Mature 17+","Dating","August 3, 2018","1.55","4.1 and up","9190","Jessica Edwards","19","Oklahoma","162"
"514","2021-05-18","289","FlirtChat - ♥Free Dating/Flirting App♥","DATING","4.3","2430","13M","500,000+","Free","0","Mature 17+","Dating","July 26, 2018","12.0.4","4.1 and up","5030","Michael Fritz","48","Kansas","172"
"515","2021-05-18","74","OkCupid Dating","DATING","4.1","285726","15M","10,000,000+","Free","0","Mature 17+","Dating","July 30, 2018","11.10.1","4.1 and up","7228","Ronnie Patterson","61","West Virginia","87"
"516","2021-05-18","228","EliteSingles – Dating for Single Professionals","DATING","2.5","5377","19M","500,000+","Free","0","Mature 17+","Dating","July 31, 2018","4.8.5","4.0.3 and up","4446","Jordan Burgess","53","Arizona","72"
"517","2021-05-18","320","Chat Rooms, Avatars, Date - Galaxy","DATING","4.3","135418","Varies with device","10,000,000+","Free","0","Mature 17+","Dating","July 7, 2018","Varies with device","Varies with device","2967","James Johnson","60","Delaware","117"
"518","2021-05-18","55","Just She - Top Lesbian Dating","DATING","1.9","953","19M","100,000+","Free","0","Mature 17+","Dating","July 18, 2018","6.3.7","5.0 and up","6012","Lori Austin","33","Massachusetts","150"
"519","2021-05-18","253","Free Dating App - YoCutie - Flirt, Chat & Meet","DATING","4.1","97684","7.9M","1,000,000+","Free","0","Mature 17+","Dating","July 10, 2018","1.23","4.0.3 and up","5126","Margaret Burns","60","Hawaii","242"
"520","2021-05-18","162","Christian Dating For Free App","DATING","3.9","8722","13M","500,000+","Free","0","Mature 17+","Dating","June 20, 2018","15.8","4.1 and up","3027","Dustin Chapman","44","Alabama","117"
"521","2021-05-18","159","Clover Dating App","DATING","4.1","11633","23M","500,000+","Free","0","Mature 17+","Dating","July 24, 2018","2.5.1","4.1 and up","3087","Ashley Lawson","51","Wyoming","167"
"522","2021-05-18","403","Black People Meet Singles Date","DATING","3.9","10212","5.0M","1,000,000+","Free","0","Mature 17+","Dating","July 25, 2018","1.9.7","4.4 and up","2135","Derek Mills","29","Connecticut","58"
"523","2021-05-18","269","Mingle2 - Free Online Dating & Singles Chat Rooms","DATING","4.3","37053","44M","1,000,000+","Free","0","Mature 17+","Dating","August 3, 2018","4.4B","4.1 and up","6713","Timothy Wilson","41","Connecticut","150"
"524","2021-05-18","80","Free Dating App & Flirt Chat - Cheers","DATING","4.4","667","27M","10,000+","Free","0","Mature 17+","Dating","August 3, 2018","1.308.us","4.1 and up","5123","Michael Vargas","59","Maryland","154"
"525","2021-05-18","83","stranger chat - anonymous chat","DATING","3.5","13202","6.1M","1,000,000+","Free","0","Mature 17+","Dating","July 7, 2018","2.4.1","4.1 and up","10084","Sandra Sanders","27","Washington","183"
"526","2021-05-18","154","Blendr - Chat, Flirt & Meet","DATING","4","28671","Varies with device","1,000,000+","Free","0","Mature 17+","Dating","August 1, 2018","Varies with device","Varies with device","2153","James Bailey","25","Wisconsin","229"
"527","2021-05-18","5","Single Parent Meet #1 Dating","DATING","3.5","2593","5.0M","500,000+","Free","0","Mature 17+","Dating","July 25, 2018","1.9.7","4.4 and up","8316","Kelly Mays MD","42","Utah","176"
"528","2021-05-18","5","Find Real Love — YouLove Premium Dating","DATING","4.5","212626","11M","10,000,000+","Free","0","Mature 17+","Dating","July 31, 2018","4.17.2","4.1 and up","4954","Kelly Mays MD","42","Utah","105"
"529","2021-05-18","407","Once - Quality Matches Every day","DATING","4.4","222888","21M","1,000,000+","Free","0","Mature 17+","Dating","July 17, 2018","2.45","4.1 and up","7237","Michelle Allen","42","North Carolina","202"
"530","2021-05-18","23","BLK - Swipe. Match. Chat.","DATING","4.1","2067","24M","100,000+","Free","0","Mature 17+","Dating","July 25, 2018","1.6.1","4.4 and up","1658","Danielle Price","19","South Dakota","114"
"531","2021-05-18","41","Cougar Dating Life : Date Older Women Sugar Mummy","DATING","3.9","1643","31M","500,000+","Free","0","Mature 17+","Dating","July 3, 2018","4.5.5","4.1 and up","3197","Samantha Ortiz","21","Vermont","212"
"532","2021-05-18","145","Free Dating Hook Up Messenger","DATING","3.3","1157","21M","100,000+","Free","0","Mature 17+","Dating","January 27, 2017","5.0.1","4.2 and up","5127","Gary Scott","48","Maine","139"
"533","2021-05-18","154","Stranger Chat & Date","DATING","3.6","3414","6.2M","500,000+","Free","0","Mature 17+","Dating","June 6, 2018","1.2.1","4.1 and up","8558","James Bailey","25","Wisconsin","126"
"534","2021-05-18","359","Free Dating & Flirt Chat - Choice of Love","DATING","4","42194","Varies with device","5,000,000+","Free","0","Mature 17+","Dating","July 24, 2018","Varies with device","Varies with device","5122","Kendra Tucker","52","Tennessee","164"
"535","2021-05-18","176","RandoChat - Chat roulette","DATING","3.6","11806","12M","1,000,000+","Free","0","Mature 17+","Dating","June 26, 2018","4.0.18","4.0.3 and up","7844","Timothy Clark","57","Massachusetts","208"
"536","2021-05-18","23","BeWild Free Dating & Chat App","DATING","3.4","1999","8.0M","100,000+","Free","0","Mature 17+","Dating","February 3, 2017","1.6.5","4.2 and up","1998","Danielle Price","19","South Dakota","173"
"537","2021-05-18","88","FastMeet: Chat, Dating, Love","DATING","4.2","22544","5.9M","1,000,000+","Free","0","Mature 17+","Dating","July 27, 2018","1.31.4","4.0.3 and up","4895","Cheryl Haas","51","Mississippi","58"
"538","2021-05-18","178","OurTime Dating for Singles 50+","DATING","3.4","2519","5.0M","100,000+","Free","0","Mature 17+","Dating","July 25, 2018","1.9.7","4.4 and up","7288","Scott Mccoy","22","Vermont","171"
"539","2021-05-18","207","FarmersOnly Dating","DATING","3","1146","1.4M","100,000+","Free","0","Mature 17+","Dating","February 25, 2016","2.2","4.0 and up","4877","Jeremy Williams","18","North Carolina","114"
"540","2021-05-18","276","Dating for 50 plus Mature Singles – FINALLY","DATING","4.6","13046","13M","500,000+","Free","0","Mature 17+","Dating","July 31, 2018","4.17.2","4.1 and up","3690","Sheila Reyes","38","Tennessee","90"
"541","2021-05-18","248","Sudy – Meet Elite & Rich Single","DATING","4.1","17268","40M","500,000+","Free","0","Mature 17+","Dating","June 25, 2018","4.1.2","4.0.3 and up","8582","Taylor Wilson","30","Nebraska","70"
"542","2021-05-18","314","Howlr","DATING","3.9","105","27M","5,000+","Free","0","Mature 17+","Dating","June 19, 2018","1.0.4","4.4 and up","5772","Anna Kim","45","Louisiana","72"
"543","2021-05-19","191","Glam - Premium Dating App","DATING","4.3","23170","9.0M","500,000+","Free","0","Mature 17+","Dating","July 25, 2018","1.5.4.0","4.1 and up","5359","Sydney Johnson","64","Louisiana","211"
"544","2021-05-19","107","Christian Dating For Free App","DATING","3.9","8723","13M","500,000+","Free","0","Mature 17+","Dating","June 20, 2018","15.8","4.1 and up","3027","Carrie Wheeler","62","New Jersey","98"
"545","2021-05-19","282","FastMeet: Chat, Dating, Love","DATING","4.2","22545","5.9M","1,000,000+","Free","0","Mature 17+","Dating","July 27, 2018","1.31.4","4.0.3 and up","4895","Shawn Carter","59","Wyoming","36"
"546","2021-05-19","77","Chat Rooms, Avatars, Date - Galaxy","DATING","4.3","135420","Varies with device","10,000,000+","Free","0","Mature 17+","Dating","July 7, 2018","Varies with device","Varies with device","2967","Amber Hinton","32","Washington","183"
"547","2021-05-19","343","SweetRing - Meet, Match, Date","DATING","4","51698","63M","1,000,000+","Free","0","Mature 17+","Dating","July 26, 2018","3.0.0","4.0.3 and up","8664","Becky Allen","44","Idaho","135"
"548","2021-05-19","485","SilverSingles: The 50+ Dating App","DATING","3.3","149","16M","10,000+","Free","0","Mature 17+","Dating","July 31, 2018","4.8.5","4.0.3 and up","8299","Eric Kelley","25","Oklahoma","135"
"549","2021-05-19","177","Moco+ - Chat, Meet People","DATING","4.2","1546","Varies with device","10,000+","Paid","$3.99","Mature 17+","Dating","June 19, 2018","2.6.139","4.1 and up","6763","Jon Dixon","58","Indiana","164"
"550","2021-05-19","416","BiggerCity: Chat for gay bears, chubs & chasers","DATING","4.1","923","44M","100,000+","Free","0","Mature 17+","Dating","August 2, 2018","3.4.1.1","4.1 and up","2093","Justin Richards","48","Missouri","146"
"551","2021-05-19","139","iDates - Chats, Flirts, Dating, Love & Relations","DATING","3.4","13890","20M","500,000+","Free","0","Mature 17+","Dating","June 19, 2018","4.9.2 (Oasis)","4.2 and up","9980","Arthur Santiago","19","North Carolina","248"
"552","2021-05-19","301","Herpes Positive Singles Dating","DATING","4.4","198","28M","10,000+","Free","0","Mature 17+","Dating","May 18, 2018","5.5.7","4.1 and up","5667","Daniel Riggs","23","Vermont","120"
"553","2021-05-19","184","Meet24 - Love, Chat, Singles","DATING","4.2","57083","7.9M","1,000,000+","Free","0","Mature 17+","Dating","July 27, 2018","1.31.3","4.0.3 and up","6623","Robert Smith","36","Mississippi","89"
"554","2021-05-19","431","Dating for 50 plus Mature Singles – FINALLY","DATING","4.6","13049","13M","500,000+","Free","0","Mature 17+","Dating","July 31, 2018","4.17.2","4.1 and up","3690","Kimberly Dominguez","60","Arkansas","46"
"555","2021-05-19","401","JustDating","DATING","4","13440","49M","500,000+","Free","0","Mature 17+","Dating","August 3, 2018","3.10.5","4.0.3 and up","6014","Howard Guzman","49","Wyoming","85"
"556","2021-05-19","483","Interracial Match Dating App","DATING","3.6","143","27M","10,000+","Free","0","Mature 17+","Dating","July 23, 2018","2.2.7","4.1 and up","5910","Heidi Thomas","54","New Mexico","206"
"557","2021-05-19","455","Russian Dating & Chat for Russian speaking RusDate","DATING","4.2","1059","18M","100,000+","Free","0","Mature 17+","Dating","July 26, 2018","1.17","4.2 and up","8044","Kathleen Miller","43","Hawaii","182"
"558","2021-05-19","127","Sky People (SPI): A secure blind date through authentication by Seoul National University","DATING","3.5","894","14M","100,000+","Free","0","Mature 17+","Dating","July 17, 2018","3.1.3","4.1 and up","8339","David Hall","56","South Carolina","238"
"559","2021-05-19","253","Sweet mi - unlimited hunnam hunting blind date","DATING","4","6191","27M","500,000+","Free","0","Mature 17+","Dating","July 12, 2018","0.0.73","4.1 and up","8662","Margaret Burns","60","Hawaii","127"
"560","2021-05-19","177","Gay Sugar Daddy Dating & Hookup – Sudy Gay","DATING","4.1","2212","41M","100,000+","Free","0","Mature 17+","Dating","June 20, 2018","2.0.5","4.0.3 and up","5316","Jon Dixon","58","Indiana","169"
"561","2021-05-19","362","Mingle - Online Dating App to Chat & Meet People","DATING","4.1","15081","38M","1,000,000+","Free","0","Mature 17+","Dating","July 26, 2018","4.7.6","4.1 and up","6712","Kyle West","54","Tennessee","54"
"562","2021-05-19","364","Adult Dirty Emojis","DATING","2.8","80","5.5M","10,000+","Free","0","Teen","Dating","November 6, 2017","1","4.0.3 and up","1022","Peter Hall","23","Indiana","155"
"563","2021-05-19","429","BBW Dating & Curvy Singles Chat- LargeFriends","DATING","4.4","218","27M","10,000+","Free","0","Mature 17+","Dating","July 23, 2018","5.2.9","4.1 and up","1470","Jeffrey Smith","48","Delaware","63"
"564","2021-05-19","235","Hide App, Private Dating, Safe Chat - PrivacyHider","DATING","4.4","35205","7.2M","1,000,000+","Free","0","Everyone","Dating","May 21, 2018","2.9.6","4.0 and up","5677","Crystal George","28","Hawaii","69"
"565","2021-05-19","82","Black White Interracial Dating - Interracial Match","DATING","4.1","537","28M","100,000+","Free","0","Mature 17+","Dating","March 29, 2018","2.0.0","4.1 and up","2140","Michelle Pham","42","South Dakota","87"
"566","2021-05-19","108","2RedBeans","DATING","4","337","32M","10,000+","Free","0","Mature 17+","Dating","July 31, 2018","2.8.0","4.3 and up","546","Joanne Lopez","18","Texas","131"
"567","2021-05-19","195","CMB Free Dating App","DATING","4","48845","40M","1,000,000+","Free","0","Mature 17+","Dating","August 1, 2018","4.19.0.2320","4.4 and up","2615","Brian Stanley","43","Missouri","46"
"568","2021-05-19","369","stranger chat - anonymous chat","DATING","3.5","13204","6.1M","1,000,000+","Free","0","Mature 17+","Dating","July 7, 2018","2.4.1","4.1 and up","10084","Brian Bauer","23","Oklahoma","48"
"569","2021-05-19","234","Hily: Dating, Chat, Match, Meet & Hook up","DATING","4.1","2556","56M","100,000+","Free","0","Mature 17+","Dating","August 1, 2018","2.5.2","4.1 and up","5690","Joseph Jennings","46","Virginia","227"
"570","2021-05-19","134","Hinge: Dating & Relationships","DATING","4.2","7779","12M","500,000+","Free","0","Mature 17+","Dating","August 3, 2018","6.1.3","5.0 and up","5691","Jessica Garcia","22","Kentucky","157"
"571","2021-05-19","155","The League","DATING","3","837","9.4M","100,000+","Free","0","Mature 17+","Dating","July 16, 2018","1.15.0","4.4 and up","8878","Monica Edwards","48","Kentucky","129"
"572","2021-05-19","182","BBW Dating & Plus Size Chat","DATING","4.4","12632","29M","1,000,000+","Free","0","Mature 17+","Dating","July 27, 2018","3.5.0.1","4.1 and up","1471","Abigail Noble","57","Arkansas","109"
"573","2021-05-19","358","Casual Dating & Adult Singles - Joyride","DATING","4.5","61637","11M","5,000,000+","Free","0","Mature 17+","Dating","July 31, 2018","4.17.2","4.1 and up","2935","John Kelley","30","Maryland","115"
"574","2021-05-19","204","EliteSingles – Dating for Single Professionals","DATING","2.5","5377","19M","500,000+","Free","0","Mature 17+","Dating","July 31, 2018","4.8.5","4.0.3 and up","4446","Eric Abbott","61","Alabama","78"
"575","2021-05-19","164","Clover Dating App","DATING","4.1","11633","23M","500,000+","Free","0","Mature 17+","Dating","July 24, 2018","2.5.1","4.1 and up","3087","Mark Rogers","63","Vermont","159"
"576","2021-05-19","250","Moco - Chat, Meet People","DATING","4.2","313724","Varies with device","10,000,000+","Free","0","Mature 17+","Dating","August 4, 2018","2.6.141","4.1 and up","6762","Jill Coleman","36","Colorado","105"
"577","2021-05-19","335","Herpes Dating: 1,000K+ Singles","DATING","4","738","27M","10,000+","Free","0","Mature 17+","Dating","August 1, 2018","6.4.1","4.1 and up","5666","Zoe Ware","38","Washington","217"
"578","2021-05-19","69","Hot or Not - Find someone right now","DATING","4.1","305708","Varies with device","10,000,000+","Free","0","Mature 17+","Dating","August 2, 2018","Varies with device","Varies with device","5744","Haley Greene","52","Nevada","161"
"579","2021-05-19","402","Millionaire Match: Rich Singles Dating App","DATING","3.9","853","27M","100,000+","Free","0","Mature 17+","Dating","July 30, 2018","6.4.6","4.1 and up","6705","Angela Edwards","51","Nebraska","80"
"580","2021-05-19","319","Heart mill","DATING","3.3","4631","45M","100,000+","Free","0","Mature 17+","Dating","August 4, 2018","5.2.14","5.0 and up","5642","Michael Kim","22","Louisiana","105"
"581","2021-05-19","386","Once - Quality Matches Every day","DATING","4.4","222888","21M","1,000,000+","Free","0","Mature 17+","Dating","July 17, 2018","2.45","4.1 and up","7237","Christopher Cannon","20","North Dakota","197"
"582","2021-05-19","133","Sudy – Meet Elite & Rich Single","DATING","4.1","17268","40M","500,000+","Free","0","Mature 17+","Dating","June 25, 2018","4.1.2","4.0.3 and up","8582","Ashley Schwartz","36","Connecticut","30"
"583","2021-05-19","483","muzmatch: Muslim & Arab Singles, Marriage & Dating","DATING","3.8","5164","25M","100,000+","Free","0","Mature 17+","Dating","July 24, 2018","3.8.75a","4.0.3 and up","10041","Heidi Thomas","54","New Mexico","123"
"584","2021-05-19","329","95Live -SG#1 Live Streaming App","DATING","4.1","4953","15M","1,000,000+","Free","0","Teen","Dating","August 1, 2018","8.7.2","4.2 and up","604","Alyssa Williams","46","Vermont","48"
"585","2021-05-19","184","Chispa, the Dating App for Latino, Latina Singles","DATING","4.2","4195","24M","100,000+","Free","0","Mature 17+","Dating","July 25, 2018","1.6.1","4.4 and up","3021","Robert Smith","36","Mississippi","80"
"586","2021-05-19","302","Blendr - Chat, Flirt & Meet","DATING","4","28671","Varies with device","1,000,000+","Free","0","Mature 17+","Dating","August 1, 2018","Varies with device","Varies with device","2153","Sierra Burch","28","Oregon","168"
"587","2021-05-19","419","Find Real Love — YouLove Premium Dating","DATING","4.5","212626","11M","10,000,000+","Free","0","Mature 17+","Dating","July 31, 2018","4.17.2","4.1 and up","4954","Lynn Jones","58","Virginia","199"
"588","2021-05-19","195","Mutual - LDS Dating","DATING","3.7","1439","38M","50,000+","Free","0","Mature 17+","Dating","July 30, 2018","1.1.46","4.2 and up","6868","Brian Stanley","43","Missouri","125"
"589","2021-05-19","20","Cougar Dating Life : Date Older Women Sugar Mummy","DATING","3.9","1645","31M","500,000+","Free","0","Mature 17+","Dating","July 3, 2018","4.5.5","4.1 and up","3197","Jason Harrison","42","Massachusetts","202"
"590","2021-05-19","342","Just She - Top Lesbian Dating","DATING","1.9","953","19M","100,000+","Free","0","Mature 17+","Dating","July 18, 2018","6.3.7","5.0 and up","6012","Mark Martinez","61","Arizona","232"
"591","2021-05-20","57","House party - live chat","DATING","1","1","9.2M","10+","Free","0","Mature 17+","Dating","July 31, 2018","3.52","4.0.3 and up","5755","Spencer Sanchez","21","Nebraska","92"
"592","2021-05-20","7","Live chat - free video chat","DATING","4.3","1","8.7M","500+","Free","0","Mature 17+","Dating","July 23, 2018","3.52","4.0.3 and up","6358","Denise Wood DDS","19","Maryland","67"
"593","2021-05-20","235","Geeks Dating","DATING","4.3","0","13M","50+","Free","0","Mature 17+","Dating","July 10, 2018","1","4.1 and up","5322","Crystal George","28","Hawaii","205"
"594","2021-05-20","466","FREE LIVE TALK","DATING","4.9","776","4.9M","5,000+","Free","0","Mature 17+","Dating","July 14, 2018","8.2","4.0.3 and up","4812","Harold Stanley","27","Ohio","225"
"595","2021-05-20","55","Dating White Girls","DATING","4.3","0","3.6M","50+","Free","0","Mature 17+","Dating","July 20, 2018","1","4.0 and up","3689","Lori Austin","33","Massachusetts","145"
"596","2021-05-20","159","Ost. Zombies Cast - New Music and Lyrics","DATING","4.3","1","4.6M","100+","Free","0","Teen","Dating","July 20, 2018","1","4.0.3 and up","7284","Ashley Lawson","51","Wyoming","80"
"597","2021-05-20","423","Random Chat App with Strangers","DATING","3","2","16M","100+","Free","0","Mature 17+","Dating","July 17, 2018","2.5","4.0.3 and up","7845","Matthew Gomez","53","West Virginia","84"
"598","2021-05-20","333","Fishing Brain & Boating Maps Marine","DATING","4.3","3","6.9M","500+","Free","0","Everyone","Dating","July 23, 2018","1","4.0.3 and up","4974","Rachael Davis","29","Wisconsin","32"
"599","2021-05-20","306","Live Chat - Free Video Talk","DATING","4.7","14","21M","5,000+","Free","0","Mature 17+","Dating","August 3, 2018","1.3","4.1 and up","6348","Candice Brown","35","Idaho","221"
"600","2021-05-20","339","CAM5678 Video Chat","DATING","4.3","0","39M","500+","Free","0","Mature 17+","Dating","July 13, 2018","5.5.8","4.0.3 and up","2394","Patricia Rios","30","Maryland","143"
"601","2021-05-20","142","Spine- The dating app","DATING","5","5","9.3M","500+","Free","0","Teen","Dating","July 14, 2018","4","4.0.3 and up","8480","Antonio Padilla","40","Delaware","214"
"602","2021-05-20","492","chat live chat","DATING","4.3","24","3.9M","1,000+","Free","0","Mature 17+","Dating","July 26, 2018","1","4.0 and up","9869","Victor Burnett","47","Ohio","107"
"603","2021-05-20","11","Pet Lovers Dating","DATING","4.3","0","14M","10+","Free","0","Mature 17+","Dating","July 9, 2018","1","4.1 and up","7436","April Andersen","43","Pennsylvania","34"
"604","2021-05-20","199","Friend Find: free chat + flirt dating app","DATING","4.3","23","11M","100+","Free","0","Mature 17+","Dating","July 31, 2018","1","4.4 and up","5179","Darryl Robles","47","Delaware","58"
"605","2021-05-20","410","Latin Dating","DATING","4.3","0","13M","10+","Free","0","Mature 17+","Dating","July 9, 2018","1","4.1 and up","6210","Traci Garcia","18","Oklahoma","206"
"606","2021-05-20","447","Online Chat Girls Meet","DATING","4.7","18","5.0M","500+","Free","0","Mature 17+","Dating","July 25, 2018","8.2","4.0.3 and up","7249","Sabrina Burton DDS","23","Nebraska","195"
"607","2021-05-20","74","Wifi Mingle","DATING","4.3","0","10.0M","10+","Free","0","Everyone","Dating","July 27, 2018","1.3","4.4 and up","9593","Ronnie Patterson","61","West Virginia","183"
"608","2021-05-20","264","Girls Live Talk - Free Text and Video Chat","DATING","5","6","5.0M","100+","Free","0","Mature 17+","Dating","August 1, 2018","8.2","4.0.3 and up","5352","Emily Terrell","23","New Hampshire","129"
"609","2021-05-20","166","Soy Luna - Top Music And Lyrics","DATING","4.3","1","5.0M","100+","Free","0","Teen","Dating","July 24, 2018","1","4.0.3 and up","8451","Christopher Becker","25","Delaware","153"
"610","2021-05-20","188","When Will You Get Married","DATING","4.3","2","3.6M","10+","Free","0","Everyone","Dating","July 14, 2018","1","4.0.3 and up","9546","Nathan Garcia","59","Alaska","94"
"611","2021-05-20","265","Meet With Strangers: Video Chat & Dating","DATING","4.3","2","3.7M","500+","Free","0","Mature 17+","Dating","July 16, 2018","1","4.0 and up","6620","Joseph Bates","29","Kansas","238"
"612","2021-05-20","298","Video chat live advices","DATING","4.3","0","8.0M","100+","Free","0","Everyone","Dating","July 10, 2018","1","3.0 and up","9337","Kimberly Anderson","33","Alaska","104"
"613","2021-05-20","156","Live Chat - Free Video Chat Rooms","DATING","4.8","20","4.9M","500+","Free","0","Mature 17+","Dating","July 15, 2018","8.2","4.0.3 and up","6347","Amanda Smith","63","South Dakota","64"
"614","2021-05-20","379","Awake Dating","DATING","5","2","70M","100+","Free","0","Mature 17+","Dating","July 24, 2018","2.2.9","4.4 and up","1386","Connor Medina","41","Alabama","234"
"615","2021-05-20","270","Hitwe - meet people and chat","DATING","4.2","243950","21M","10,000,000+","Free","0","Mature 17+","Dating","May 10, 2018","4.3.2","4.1 and up","5698","Erica Ross","33","Florida","204"
"616","2021-05-20","152","FREE VIDEO CHAT - LIVE VIDEO AND TEXT CHAT","DATING","4.8","84","4.5M","1,000+","Free","0","Mature 17+","Dating","July 6, 2018","8.2","4.0.3 and up","4814","Jeffrey Phillips","41","Arizona","238"
"617","2021-05-20","377","A hundred","DATING","4.1","236","8.8M","10,000+","Free","0","Mature 17+","Dating","March 29, 2018","3.9.2","4.0.3 and up","613","Tara Alvarez","31","Colorado","227"
"618","2021-05-20","264","JustSayHi- Dating App. Chat & Meet Singles Nearby","DATING","4.2","5152","38M","100,000+","Free","0","Mature 17+","Dating","July 26, 2018","3.6.3","4.1 and up","6015","Emily Terrell","23","New Hampshire","208"
"619","2021-05-20","239","FERZU - Furries Social Network","DATING","3.9","1576","Varies with device","10,000+","Free","0","Mature 17+","Dating","February 16, 2018","4.4.1","4.1 and up","4669","Rebecca Johnson","25","Oregon","158"
"620","2021-05-20","283","WannaMeet – Dating & Chat App","DATING","4.1","6701","11M","1,000,000+","Free","0","Mature 17+","Dating","June 29, 2018","5.16.2","4.0.3 and up","9458","Amanda Martin","27","Missouri","188"
"621","2021-05-20","189","Meet4U - Chat, Love, Singles!","DATING","4.2","40039","6.5M","1,000,000+","Free","0","Mature 17+","Dating","July 27, 2018","1.31.3","4.0.3 and up","6624","Carolyn Vincent","43","Kansas","122"
"622","2021-05-20","115","Dating Network","DATING","4","187","19M","10,000+","Free","0","Mature 17+","Dating","July 26, 2018","1.17","4.2 and up","3687","Rebecca Grant","26","South Carolina","88"
"623","2021-05-20","497","Chatting - Free chat, random chat, boyfriend, girlfriend","DATING","4.2","2506","6.1M","500,000+","Free","0","Mature 17+","Dating","June 15, 2017","3.0.0","4.0 and up","2973","Alexis Abbott","44","Indiana","73"
"624","2021-05-20","318","iPair-Meet, Chat, Dating","DATING","4.5","182986","77M","5,000,000+","Free","0","Mature 17+","Dating","August 2, 2018","5.0.8","4.1 and up","9993","Mary Wilson","51","Tennessee","166"
"625","2021-05-20","121","Meet, chat & date. Free dating app - Chocolate app","DATING","3.9","8661","9.5M","1,000,000+","Free","0","Mature 17+","Dating","April 3, 2018","0.1.11","4.0 and up","6622","Robert Rosales","51","Idaho","245"
"626","2021-05-20","75","Transenger – Ts Dating and Chat for Free","DATING","3.6","8","14M","1,000+","Free","0","Mature 17+","Dating","July 29, 2018","1.4.0","4.4 and up","9069","Tiffany Hood","28","Florida","109"
"627","2021-05-20","68","Luxy Pro- Elite Dating Single","DATING","3.9","742","26M","50,000+","Free","0","Mature 17+","Dating","April 7, 2018","5.3.3.13289","4.0.3 and up","6421","Robert Mora","27","South Dakota","206"
"628","2021-05-20","488","Free Cam Girls - Live Webcam","DATING","3.5","35","16M","1,000+","Free","0","Mature 17+","Dating","July 16, 2018","2.4","4.0.3 and up","5119","Ana Whitaker","63","North Dakota","202"
