event_id,download_date,user_id,app,category,rating,reviews,app_size,installs,app_type,price,content_rating,genres,last_updated,current_version,android_version,app_id,user_name,user_age,user_location,time_spent_min
251,2021-04-05,118,Secure Folder,BUSINESS,3.8,14760,8600000.0,50000000,Free,0.0,Everyone,Business,2018-01-31,1.1.07.6,7.0 and up,8218,Nicholas Waters,43,Washington,351
252,2021-04-05,550,UPS Mobile,BUSINESS,3.9,23243,0.0,5000000,Free,0.0,Everyone,Business,2018-06-25,Varies with device,Varies with device,9181,Justin Garza,19,Kentucky,329
253,2021-04-05,575,Y! Mobile menu,BUSINESS,4.3,9,1200000.0,100000,Free,0.0,Everyone,Business,2018-04-09,1.0.5,6.0 and up,9686,Jason Butler,50,Alaska,98
254,2021-04-05,761,SignEasy | Sign and Fill PDF and other Documents,BUSINESS,4.3,8978,0.0,1000000,Free,0.0,Everyone,Business,2018-07-25,Varies with device,Varies with device,8294,Timothy Francis,58,Arkansas,142
255,2021-04-05,471,Quick PDF Scanner + OCR FREE,BUSINESS,4.2,80805,0.0,5000000,Free,0.0,Everyone,Business,2018-02-26,Varies with device,4.0.3 and up,7744,George Gibson,20,New Jersey,140
256,2021-04-05,675,Genius Scan - PDF Scanner,BUSINESS,4.4,42492,0.0,1000000,Free,0.0,Everyone,Business,2018-07-11,Varies with device,Varies with device,5325,April Johnson,33,South Dakota,296
257,2021-04-05,571,Tiny Scanner - PDF Scanner App,BUSINESS,4.7,286897,39000000.0,10000000,Free,0.0,Everyone,Business,2017-05-30,1.2.6,3.0 and up,8987,Elizabeth Harding,40,South Dakota,241
258,2021-04-05,440,Fast Scanner : Free PDF Scan,BUSINESS,4.5,103755,14000000.0,10000000,Free,0.0,Everyone,Business,2018-07-11,3.9.2,4.1 and up,4891,Devin Huang,54,South Carolina,92
259,2021-04-05,302,Mobile Doc Scanner (MDScan) Lite,BUSINESS,4.2,46505,19000000.0,1000000,Free,0.0,Everyone,Business,2018-08-02,3.4.49,4.1 and up,6745,Justin Powell,46,Illinois,230
260,2021-04-05,310,TurboScan: scan documents and receipts in PDF,BUSINESS,4.7,11442,6800000.0,100000,Paid,4.99,Everyone,Business,2018-03-25,1.5.2,4.0 and up,9134,Dennis Collins,42,Montana,314
261,2021-04-05,998,Crew - Free Messaging and Scheduling,BUSINESS,4.6,4159,48000000.0,500000,Free,0.0,Everyone,Business,2018-07-20,6.1.2,4.0.3 and up,3240,Jeffrey Dean,57,Delaware,148
262,2021-04-05,497,Box,BUSINESS,4.2,159872,0.0,10000000,Free,0.0,Everyone,Business,2018-07-31,Varies with device,Varies with device,2245,Nathan King,25,North Dakota,307
263,2021-04-05,439,Zenefits,BUSINESS,4.2,296,14000000.0,50000,Free,0.0,Everyone,Business,2018-06-15,3.2.1,4.1 and up,9776,Bonnie Moreno,58,Maryland,277
264,2021-04-05,940,Google Ads,BUSINESS,4.3,29313,20000000.0,5000000,Free,0.0,Everyone,Business,2018-07-30,1.12.0,4.0.3 and up,5414,William Patterson,28,Missouri,206
265,2021-04-05,364,Google My Business,BUSINESS,4.4,70991,0.0,5000000,Free,0.0,Everyone,Business,2018-07-24,2.19.0.204537701,4.4 and up,5432,Stephanie Bailey,31,California,112
266,2021-04-05,699,Slack,BUSINESS,4.4,51507,0.0,5000000,Free,0.0,Everyone,Business,2018-08-02,Varies with device,Varies with device,8349,Douglas Watson,32,Texas,379
267,2021-04-05,5,FreshBooks Classic,BUSINESS,4.1,1802,26000000.0,100000,Free,0.0,Everyone,Business,2018-04-18,1.7.14,4.2 and up,5177,Dillon Adams,61,Florida,280
268,2021-04-05,698,Insightly CRM,BUSINESS,3.8,1383,51000000.0,100000,Free,0.0,Everyone,Business,2018-07-12,3.24.1,5.0 and up,5890,Shelia Gould,40,Alabama,218
269,2021-04-05,22,QuickBooks Accounting: Invoicing & Expenses,BUSINESS,4.3,23175,41000000.0,1000000,Free,0.0,Everyone,Business,2018-07-13,18.7,4.1 and up,7745,Mrs. Kelly Smith,42,Illinois,308
270,2021-04-05,918,HipChat - Chat Built for Teams,BUSINESS,3.8,5868,20000000.0,500000,Free,0.0,Everyone,Business,2018-07-03,3.19.005,4.1 and up,5692,Joan Cooper,39,Wyoming,273
271,2021-04-05,756,Xero Accounting Software,BUSINESS,3.5,2111,0.0,100000,Free,0.0,Everyone,Business,2018-07-30,Varies with device,Varies with device,9681,Sarah Mcdonald,39,Pennsylvania,184
272,2021-04-05,525,Tiny Scanner Pro: PDF Doc Scan,BUSINESS,4.8,10295,39000000.0,100000,Paid,4.99,Everyone,Business,2017-04-11,3.4.6,3.0 and up,8988,Curtis Martinez,46,New Jersey,145
273,2021-04-06,798,The Vietnam Story - Fun Stories,COMICS,4.5,438,3400000.0,10000,Free,0.0,Everyone,Comics,2017-12-27,1.0,2.3 and up,8905,Jasmine Roberts,46,New Jersey,264
274,2021-04-06,765,Manga - read Thai translation,COMICS,4.6,302,2200000.0,10000,Free,0.0,Teen,Comics,2018-07-03,1.0,4.0 and up,6526,Jeremy Gilbert,29,Colorado,194
275,2021-04-06,946,Manga Rock - Best Manga Reader,COMICS,4.4,238970,28000000.0,1000000,Free,0.0,Teen,Comics,2018-07-09,3.4.3_world,5.0 and up,6532,Dr. Molly Roach,64,New York,183
276,2021-04-06,399,GANMA! - All original stories free of charge for all original comics,COMICS,4.7,57106,27000000.0,1000000,Free,0.0,Teen,Comics,2018-07-23,2.11.3,4.1 and up,5240,Gary Howard,57,Alaska,280
277,2021-04-06,530,MangaToon - Comics updated Daily,COMICS,3.9,834,15000000.0,50000,Free,0.0,Mature 17+,Comics,2018-08-01,1.0.8,4.1 and up,6535,Kimberly Harris,57,Louisiana,269
278,2021-04-06,149,Unicorn Pokez - Color By Number,COMICS,4.8,516,12000000.0,50000,Free,0.0,Everyone,Comics;Creativity,2018-08-03,1.0.6,4.4 and up,9231,Christina James,19,Indiana,110
279,2021-04-06,751,Röhrich Werner Soundboard,COMICS,4.7,2249,32000000.0,500000,Free,0.0,Everyone,Comics,2017-11-16,1.08,4.0.3 and up,8048,Bryan Moore,27,North Dakota,175
280,2021-04-06,171,Dragon Ball Wallpaper - Ringtones,COMICS,4.7,73,8300000.0,10000,Free,0.0,Everyone,Comics,2018-07-23,1.9,4.0.3 and up,3939,Lisa Lam,18,Vermont,164
281,2021-04-06,770,Manga Net – Best Online Manga Reader,COMICS,4.1,1010,11000000.0,50000,Free,0.0,Mature 17+,Comics,2018-07-07,1.5,4.1 and up,6531,Timothy Tate,34,New Hampshire,377
282,2021-04-06,987,Funny Jokes Photos,COMICS,4.4,39,4300000.0,10000,Free,0.0,Everyone 10+,Comics,2018-07-03,1.1,4.2 and up,5206,Melissa Reed,32,Hawaii,388
283,2021-04-06,597,Emmanuella Funny Videos 2018,COMICS,4.5,314,6100000.0,100000,Free,0.0,Everyone,Comics,2018-05-23,3.1.0,4.1 and up,4454,Jonathan Johnson,61,New York,119
284,2021-04-06,742,Comic Es - Shojo manga / love comics free of charge ♪ ♪,COMICS,3.9,2181,10000000.0,100000,Free,0.0,Teen,Comics,2018-03-05,1.2.12,4.0.3 and up,3138,Albert Lawson,42,Illinois,346
285,2021-04-06,377,comico Popular Original Cartoon Updated Everyday Comico,COMICS,3.2,93965,15000000.0,5000000,Free,0.0,Teen,Comics,2018-07-03,6.3.0,4.0.3 and up,9882,Christopher Powell,49,Washington,265
286,2021-04-06,624,Daily Manga - Comic & Webtoon,COMICS,3.2,1446,7100000.0,100000,Free,0.0,Mature 17+,Comics,2018-05-18,1.0,4.0.3 and up,3666,Adam Mcguire,52,Texas,250
287,2021-04-06,371,"漫咖 Comics - Manga,Novel and Stories",COMICS,4.1,12088,21000000.0,1000000,Free,0.0,Mature 17+,Comics,2018-07-06,2.3.1,4.0.3 and up,10151,Scott Matthews,27,Kentucky,116
288,2021-04-06,718,DC Comics,COMICS,4.2,25671,0.0,1000000,Free,0.0,Teen,Comics,2018-06-05,Varies with device,Varies with device,3336,Gary Williams,48,Montana,237
289,2021-04-06,318,Manga Zero - Japanese cartoon and comic reader,COMICS,4.2,15194,15000000.0,1000000,Free,0.0,Teen,Comics,2018-07-19,4.7.3,4.2 and up,6533,Curtis Powell,51,New Hampshire,180
290,2021-04-06,456,Marvel Unlimited,COMICS,3.7,22551,11000000.0,1000000,Free,0.0,Teen,Comics,2018-07-24,3.16.0,4.4 and up,6561,Claudia Hampton,21,New Jersey,97
291,2021-04-06,899,"Tapas – Comics, Novels, and Stories",COMICS,4.5,29839,29000000.0,1000000,Free,0.0,Teen,Comics,2018-07-31,4.1.0,4.4 and up,8767,Kristin Smith,30,Florida,186
292,2021-04-06,171,Children's cartoons (Mithu-Mina-Raju),COMICS,4.6,279,3300000.0,100000,Free,0.0,Everyone,Comics,2017-12-18,1.6,4.0 and up,3014,Lisa Lam,18,Vermont,162
293,2021-04-06,726,Manga Master - Best manga & comic reader,COMICS,4.6,24005,4900000.0,500000,Free,0.0,Adults only 18+,Comics,2018-07-04,1.1.7.0,4.1 and up,6530,Mary Marquez,53,Indiana,233
294,2021-04-06,210,Truyện Vui Tý Quậy,COMICS,4.5,144,4700000.0,10000,Free,0.0,Everyone,Comics,2018-07-19,3.0,4.0.3 and up,9119,Caleb Walker,53,Maine,94
295,2021-04-06,487,Narrator's Voice,COMICS,4.5,564387,0.0,5000000,Free,0.0,Everyone,Comics,2018-07-05,Varies with device,Varies with device,7027,Elizabeth Sexton,42,Minnesota,191
296,2021-04-06,778,LINE WEBTOON - Free Comics,COMICS,4.5,1013635,0.0,10000000,Free,0.0,Teen,Comics,2018-07-31,Varies with device,Varies with device,6171,Christina Collins,18,Kansas,311
297,2021-04-06,334,Verify - Receipts & Expenses,BUSINESS,4.5,413,29000000.0,10000,Free,0.0,Everyone,Business,2018-07-25,2.0.19,5.0 and up,9311,Jay Murphy,42,Hawaii,138
298,2021-04-06,352,QuickBooks Accounting: Invoicing & Expenses,BUSINESS,4.3,23175,41000000.0,1000000,Free,0.0,Everyone,Business,2018-07-13,18.7,4.1 and up,7745,Peter Diaz,31,Pennsylvania,122
299,2021-04-06,198,HipChat - Chat Built for Teams,BUSINESS,3.8,5868,20000000.0,500000,Free,0.0,Everyone,Business,2018-07-03,3.19.005,4.1 and up,5692,Brandon Lawson,64,Vermont,381
300,2021-04-06,146,Xero Accounting Software,BUSINESS,3.5,2111,0.0,100000,Free,0.0,Everyone,Business,2018-07-30,Varies with device,Varies with device,9681,David Mccann,32,Iowa,147
301,2021-04-06,82,"MailChimp - Email, Marketing Automation",BUSINESS,4.1,5448,12000000.0,500000,Free,0.0,Everyone,Business,2018-07-25,4.9.1,5.0 and up,6510,David Nelson,18,Missouri,115
302,2021-04-06,829,Crew - Free Messaging and Scheduling,BUSINESS,4.6,4159,48000000.0,500000,Free,0.0,Everyone,Business,2018-07-20,6.1.2,4.0.3 and up,3240,Eric Simon,64,Louisiana,342
303,2021-04-06,103,Asana: organize team projects,BUSINESS,4.3,20815,10000000.0,1000000,Free,0.0,Everyone,Business,2018-07-26,6.4.4,5.0 and up,1328,Donald Mejia,41,Oregon,230
304,2021-04-06,871,AdWords Express,BUSINESS,4.1,7149,11000000.0,1000000,Free,0.0,Everyone,Business,2018-07-31,2.6.158,4.0 and up,998,Gabriel Brown,24,Tennessee,169
305,2021-04-06,436,Accounting App - Zoho Books,BUSINESS,4.5,3079,8500000.0,100000,Free,0.0,Everyone,Business,2018-08-02,5.20.7,4.1 and up,979,Carol Miller,51,Massachusetts,212
306,2021-04-06,404,Invoice & Time Tracking - Zoho,BUSINESS,4.6,5800,8600000.0,100000,Free,0.0,Everyone,Business,2018-08-02,5.20.7,4.1 and up,5918,Cathy Boyd,47,Illinois,278
307,2021-04-06,490,join.me - Simple Meetings,BUSINESS,4.0,6989,0.0,1000000,Free,0.0,Everyone,Business,2018-07-16,4.3.0.508,4.4 and up,10013,Sarah Rodriguez,34,Texas,309
308,2021-04-06,308,Invoice 2go — Professional Invoices and Estimates,BUSINESS,4.2,16422,28000000.0,1000000,Free,0.0,Everyone,Business,2018-08-01,10.46.2,4.1 and up,5919,Whitney Vincent,60,Indiana,268
309,2021-04-06,906,Google Analytics,BUSINESS,4.5,78662,22000000.0,1000000,Free,0.0,Everyone,Business,2018-02-13,3.7.5,4.4 and up,5416,Andrew Kirk,56,California,139
310,2021-04-06,500,Quick PDF Scanner + OCR FREE,BUSINESS,4.2,80804,0.0,5000000,Free,0.0,Everyone,Business,2018-02-26,Varies with device,4.0.3 and up,7744,Erika Brown,40,Louisiana,327
311,2021-04-06,726,SignEasy | Sign and Fill PDF and other Documents,BUSINESS,4.3,8978,0.0,1000000,Free,0.0,Everyone,Business,2018-07-25,Varies with device,Varies with device,8294,Mary Marquez,53,Indiana,99
312,2021-04-06,904,OfficeSuite : Free Office + PDF Editor,BUSINESS,4.3,1002859,35000000.0,100000000,Free,0.0,Everyone,Business,2018-08-02,9.7.14188,4.1 and up,7200,Donald Kline,36,New Mexico,283
313,2021-04-06,464,Docs To Go™ Free Office Suite,BUSINESS,4.1,217730,0.0,50000000,Free,0.0,Everyone,Business,2018-04-02,Varies with device,Varies with device,3821,Bobby Mendez,36,California,235
314,2021-04-06,528,Tiny Scanner Pro: PDF Doc Scan,BUSINESS,4.8,10295,39000000.0,100000,Paid,4.99,Everyone,Business,2017-04-11,3.4.6,3.0 and up,8988,Erica Watson,49,Utah,317
315,2021-04-06,713,TurboScan: scan documents and receipts in PDF,BUSINESS,4.7,11442,6800000.0,100000,Paid,4.99,Everyone,Business,2018-03-25,1.5.2,4.0 and up,9134,Courtney Warren,27,Minnesota,308
316,2021-04-06,352,Slack,BUSINESS,4.4,51510,0.0,5000000,Free,0.0,Everyone,Business,2018-08-02,Varies with device,Varies with device,8349,Peter Diaz,31,Pennsylvania,217
317,2021-04-06,139,Fast Scanner : Free PDF Scan,BUSINESS,4.5,103755,14000000.0,10000000,Free,0.0,Everyone,Business,2018-07-11,3.9.2,4.1 and up,4891,Catherine Wade,39,South Dakota,388
318,2021-04-06,779,Tiny Scanner - PDF Scanner App,BUSINESS,4.7,286897,39000000.0,10000000,Free,0.0,Everyone,Business,2017-05-30,1.2.6,3.0 and up,8987,Carla Mcintosh,34,Massachusetts,260
319,2021-04-06,703,Genius Scan - PDF Scanner,BUSINESS,4.4,42492,0.0,1000000,Free,0.0,Everyone,Business,2018-07-11,Varies with device,Varies with device,5325,Anthony Bowman,41,Vermont,232
320,2021-04-06,173,Mobile Doc Scanner (MDScan) Lite,BUSINESS,4.2,46505,19000000.0,1000000,Free,0.0,Everyone,Business,2018-08-02,3.4.49,4.1 and up,6745,Robert Garcia,44,Nevada,110
321,2021-04-07,861,Opera Browser: Fast and Secure,COMMUNICATION,4.4,2473509,0.0,100000000,Free,0.0,Everyone,Communication,2018-07-31,47.1.2249.129326,Varies with device,7267,Billy Chung,37,Ohio,302
322,2021-04-07,709,imo free video calls and chat,COMMUNICATION,4.3,4785892,11000000.0,500000000,Free,0.0,Everyone,Communication,2018-06-08,9.8.000000010501,4.0 and up,10007,Elizabeth Curtis,54,Louisiana,339
323,2021-04-07,431,Contacts,COMMUNICATION,4.3,66602,0.0,50000000,Free,0.0,Everyone,Communication,2018-06-26,2.8.4.201036949,5.0 and up,3165,James Johnson,21,Georgia,100
324,2021-04-07,416,Call Free – Free Call,COMMUNICATION,4.3,30209,15000000.0,5000000,Free,0.0,Everyone,Communication,2018-07-28,1.3.4,4.1 and up,2817,Ms. Emily Cox DDS,47,Michigan,153
325,2021-04-07,891,Web Browser & Explorer,COMMUNICATION,4.0,36901,6600000.0,5000000,Free,0.0,Everyone,Communication,2018-07-04,11.8.6,4.0.3 - 7.1.1,9507,David Williams,31,Iowa,214
326,2021-04-07,138,Opera Mini - fast web browser,COMMUNICATION,4.5,5149854,0.0,100000000,Free,0.0,Everyone,Communication,2018-07-19,Varies with device,Varies with device,7268,Ashley Lawson,29,Oklahoma,164
327,2021-04-07,321,Browser 4G,COMMUNICATION,4.3,192948,6600000.0,10000000,Free,0.0,Everyone,Communication,2018-06-19,24.6.6,4.0.3 - 7.1.1,2283,Chad Jones,39,Georgia,235
328,2021-04-07,892,MegaFon Dashboard,COMMUNICATION,3.7,99559,0.0,10000000,Free,0.0,Everyone,Communication,2018-07-30,Varies with device,Varies with device,6628,Haley Gates,20,Florida,238
329,2021-04-07,750,ZenUI Dialer & Contacts,COMMUNICATION,4.5,437674,0.0,10000000,Free,0.0,Everyone,Communication,2018-08-01,Varies with device,Varies with device,9770,Steven Collins,41,Alaska,346
330,2021-04-07,606,Cricket Visual Voicemail,COMMUNICATION,3.9,13698,5100000.0,10000000,Free,0.0,Everyone,Communication,2018-07-02,3.2.0.100171,4.1 and up,3243,Kimberly Butler,62,Louisiana,96
331,2021-04-07,180,TracFone My Account,COMMUNICATION,3.6,20769,18000000.0,1000000,Free,0.0,Everyone,Communication,2018-07-11,R6.0.3,4.1 and up,9053,Karen Carrillo,42,Illinois,242
332,2021-04-07,405,imo beta free calls and text,COMMUNICATION,4.3,659395,11000000.0,100000000,Free,0.0,Everyone,Communication,2018-06-07,9.8.000000010492,4.0 and up,10006,Kelsey Rogers,54,Oklahoma,172
333,2021-04-07,802,Google Voice,COMMUNICATION,4.2,171031,0.0,10000000,Free,0.0,Everyone,Communication,2018-08-03,Varies with device,Varies with device,5447,Deborah Gutierrez,61,Florida,188
334,2021-04-07,762,Chrome Dev,COMMUNICATION,4.4,63543,0.0,5000000,Free,0.0,Everyone,Communication,2018-08-02,69.0.3497.24,Varies with device,3031,Eugene Lawrence,62,New Mexico,140
335,2021-04-07,477,Xperia Link™,COMMUNICATION,4.1,45487,0.0,10000000,Free,0.0,Everyone,Communication,2016-10-27,Varies with device,Varies with device,9682,Elizabeth Knapp,42,Vermont,324
336,2021-04-07,732,TouchPal Keyboard - Fun Emoji & Android Keyboard,COMMUNICATION,4.4,615381,37000000.0,10000000,Free,0.0,Mature 17+,Communication,2018-08-02,6.7.9.1,4.0.3 and up,9036,Rodney Gay,42,Kansas,215
337,2021-04-07,966,Who,COMMUNICATION,4.3,2451083,0.0,100000000,Free,0.0,Teen,Communication,2018-08-03,Varies with device,Varies with device,9564,Susan Santos,21,Florida,120
338,2021-04-07,548,Skype Lite - Free Video Call & Chat,COMMUNICATION,4.2,33053,22000000.0,5000000,Free,0.0,Everyone,Communication,2018-07-31,1.60.0.31354-release,4.0.3 and up,8345,Gary Riley,53,Maine,308
339,2021-04-07,148,WeChat,COMMUNICATION,4.2,5387333,0.0,100000000,Free,0.0,Everyone,Communication,2018-07-31,Varies with device,Varies with device,9483,Chelsey Clark,39,Georgia,341
340,2021-04-07,541,UC Browser Mini -Tiny Fast Private & Secure,COMMUNICATION,4.4,3648120,3300000.0,100000000,Free,0.0,Teen,Communication,2018-07-18,11.4.0,4.0 and up,9173,Dr. Bill Wright,28,Maine,316
341,2021-04-07,516,WhatsApp Business,COMMUNICATION,4.4,136662,32000000.0,10000000,Free,0.0,Everyone,Communication,2018-07-30,2.18.116,4.0.3 and up,9540,Karen Hernandez,62,Louisiana,105
342,2021-04-07,413,My magenta,COMMUNICATION,3.9,42370,37000000.0,1000000,Free,0.0,Everyone,Communication,2018-06-25,7.5.1,5.0 and up,6950,Katherine Hall,64,Wisconsin,286
343,2021-04-07,105,Firefox Focus: The privacy browser,COMMUNICATION,4.4,36880,4000000.0,1000000,Free,0.0,Everyone,Communication,2018-07-06,5.2,5.0 and up,4966,Laura Miller,51,Virginia,386
344,2021-04-07,182,Yahoo Mail – Stay Organized,COMMUNICATION,4.3,4187998,16000000.0,100000000,Free,0.0,Everyone,Communication,2018-07-18,5.29.3,4.4 and up,9693,Lisa Hall,30,New Jersey,376
345,2021-04-07,135,Gmail,COMMUNICATION,4.3,4604324,0.0,1000000000,Free,0.0,Everyone,Communication,2018-08-02,Varies with device,Varies with device,5369,Regina Wilson,52,North Dakota,211
346,2021-04-07,704,My Tele2,COMMUNICATION,4.3,158679,8800000.0,5000000,Free,0.0,Everyone,Communication,2018-08-03,2.4.1,4.4 and up,6937,Edward Terry,47,Montana,147
347,2021-04-07,499,【Ranobbe complete free】 Novelba - Free app that you can read and write novels,COMICS,4.3,1330,22000000.0,50000,Free,0.0,Everyone,Comics,2018-07-03,6.1.1,4.2 and up,10143,Kyle Berry,40,Louisiana,209
348,2021-04-07,932,Faustop Sounds,COMICS,4.7,1677,40000000.0,100000,Free,0.0,Everyone,Comics,2018-05-26,1.7.7,4.1 and up,4903,Elizabeth Kelley,64,Wyoming,290
349,2021-04-07,443,Manga Mania - Best online manga reader,COMICS,4.4,757,10000000.0,10000,Free,0.0,Teen,Comics,2018-05-24,1.0,4.1 and up,6529,Cathy Reyes,28,Texas,127
350,2021-04-07,928,- Free Comics - Comic Apps,COMICS,3.5,115,9100000.0,10000,Free,0.0,Mature 17+,Comics,2018-07-13,5.0.12,5.0 and up,502,David Morgan,28,Florida,134
351,2021-04-07,579,Manga AZ - Manga Comic Reader,COMICS,3.3,125,4700000.0,5000,Free,0.0,Teen,Comics,2018-07-24,1.0.4,4.0.3 and up,6527,James Carpenter,45,Illinois,374
352,2021-04-07,554,Buff Thun - Daily Free Webtoon / Comics / Web Fiction / Mini Game,COMICS,4.5,9952,38000000.0,500000,Free,0.0,Everyone 10+,Comics,2018-07-31,4.3.0,4.1 and up,2309,John Chung,64,Missouri,250
353,2021-04-07,816,Funny Jokes and Stories 2018,COMICS,4.2,21,6700000.0,5000,Free,0.0,Everyone,Comics,2018-03-31,1.3,4.0 and up,5207,Kelly Alvarez,49,Utah,95
354,2021-04-07,385,Hojiboy Tojiboyev Life Hacks,COMICS,5.0,15,37000000.0,1000,Free,0.0,Everyone,Comics,2018-06-26,2.0,4.0.3 and up,5701,Paul King,56,Washington,271
355,2021-04-07,706,Perfect Viewer,COMICS,4.4,51981,0.0,5000000,Free,0.0,Everyone,Comics,2018-08-01,4.2.0.2,2.3 and up,7425,Sally Mcdonald MD,38,California,250
356,2021-04-07,623,"Best Wallpapers Backgrounds(100,000+ 4K HD)",COMICS,4.7,3596,7800000.0,10000,Free,0.0,Teen,Comics,2018-06-16,1.01,4.0.3 and up,2058,Michele Mccarthy,62,Washington,188
357,2021-04-07,780,pixiv comic - everyone's manga app,COMICS,4.4,18814,0.0,1000000,Free,0.0,Mature 17+,Comics,2018-07-30,Varies with device,Varies with device,10068,Gary Smith,59,West Virginia,247
358,2021-04-07,279,Memes Button,COMICS,4.4,5968,5700000.0,1000000,Free,0.0,Everyone,Comics,2018-05-28,1.4,4.0 and up,6639,Neil Grimes,64,West Virginia,198
359,2021-04-07,756,think Comics,COMICS,4.4,1006,19000000.0,50000,Free,0.0,Everyone,Comics,2018-08-03,2.3.3,4.0.3 and up,10097,Sarah Mcdonald,39,Pennsylvania,161
360,2021-04-07,988,Hangouts,COMMUNICATION,4.0,3419249,0.0,1000000000,Free,0.0,Everyone,Communication,2018-07-21,Varies with device,Varies with device,5618,Jean Kemp,25,Florida,206
361,2021-04-07,91,Firefox Browser fast & private,COMMUNICATION,4.4,3075028,0.0,100000000,Free,0.0,Everyone,Communication,2018-07-10,Varies with device,Varies with device,4965,Benjamin Rogers,21,South Carolina,396
362,2021-04-07,43,Messenger Lite: Free Calls & Messages,COMMUNICATION,4.4,1429035,0.0,100000000,Free,0.0,Everyone,Communication,2018-07-25,37.0.0.7.163,2.3 and up,6661,Kelly Armstrong,40,Maryland,241
363,2021-04-07,35,Google Chrome: Fast & Secure,COMMUNICATION,4.3,9642995,0.0,1000000000,Free,0.0,Everyone,Communication,2018-08-01,Varies with device,Varies with device,5421,James Alvarado,32,North Carolina,236
364,2021-04-07,694,Viber Messenger,COMMUNICATION,4.3,11334799,0.0,500000000,Free,0.0,Everyone,Communication,2018-07-18,Varies with device,Varies with device,9315,Olivia Crosby,62,Virginia,277
365,2021-04-07,1,WhatsApp Messenger,COMMUNICATION,4.4,69119316,0.0,1000000000,Free,0.0,Everyone,Communication,2018-08-03,Varies with device,Varies with device,9541,Michelle Sanchez,48,Virginia,297
366,2021-04-07,454,Messenger – Text and Video Chat for Free,COMMUNICATION,4.0,56642847,0.0,1000000000,Free,0.0,Everyone,Communication,2018-08-01,Varies with device,Varies with device,6665,Ernest Davis,33,Michigan,304
367,2021-04-07,194,"Laftel - Watching and Announcing Snooping, Streaming",COMICS,4.6,4895,35000000.0,100000,Free,0.0,Everyone,Comics,2018-08-02,2.4.25,4.4 and up,6191,Christopher Grimes,53,Arkansas,346
368,2021-04-07,812,Messenger for SMS,COMMUNICATION,4.3,125257,17000000.0,10000000,Free,0.0,Teen,Communication,2018-06-06,1.8.9,4.1 and up,6664,Melissa Kramer,26,North Dakota,150
369,2021-04-08,400,GroupMe,COMMUNICATION,4.5,330761,0.0,10000000,Free,0.0,Everyone,Communication,2018-07-03,Varies with device,Varies with device,5474,Mary Webster,57,Montana,161
370,2021-04-08,659,"GO SMS Pro - Messenger, Free Themes, Emoji",COMMUNICATION,4.4,2876500,24000000.0,100000000,Free,0.0,Everyone,Communication,2018-08-01,7.73,4.0 and up,5262,Justin Espinoza,33,Ohio,269
371,2021-04-08,426,Android Messages,COMMUNICATION,4.2,781810,0.0,100000000,Free,0.0,Everyone,Communication,2018-08-01,Varies with device,Varies with device,1215,Charles Perez,51,Montana,169
372,2021-04-08,835,"Messaging+ SMS, MMS Free",COMMUNICATION,4.1,28238,17000000.0,1000000,Free,0.0,Everyone,Communication,2018-08-02,4.98,2.3 and up,6657,Lori Lynch,26,Virginia,102
373,2021-04-08,306,chomp SMS,COMMUNICATION,4.3,335646,8300000.0,10000000,Free,0.0,Everyone,Communication,2018-07-26,7.21,2.3 and up,9872,Morgan Rowland,27,New Mexico,208
374,2021-04-08,632,Glide - Video Chat Messenger,COMMUNICATION,4.3,350154,0.0,10000000,Free,0.0,Everyone,Communication,2018-07-29,Varies with device,Varies with device,5363,Richard Huynh,55,Texas,170
375,2021-04-08,334,Text SMS,COMMUNICATION,4.5,349384,8200000.0,10000000,Free,0.0,Everyone,Communication,2018-07-24,3.47,4.0.3 and up,8830,Jay Murphy,42,Hawaii,352
376,2021-04-08,313,Google Allo,COMMUNICATION,4.3,346982,0.0,10000000,Free,0.0,Everyone,Communication,2018-01-23,Varies with device,4.1 and up,5415,Michelle Roberts,59,Massachusetts,121
377,2021-04-08,204,Talkray - Free Calls & Texts,COMMUNICATION,4.2,244863,0.0,10000000,Free,0.0,Everyone,Communication,2018-05-29,Varies with device,Varies with device,8758,Brandy Smith,57,Alabama,152
378,2021-04-08,30,LINE: Free Calls & Messages,COMMUNICATION,4.2,10790289,0.0,500000000,Free,0.0,Everyone,Communication,2018-07-26,Varies with device,Varies with device,6172,Kelly Wright,26,Oregon,222
379,2021-04-08,618,mysms SMS Text Messaging Sync,COMMUNICATION,4.3,37320,8400000.0,1000000,Free,0.0,Everyone,Communication,2018-07-30,6.5.1,4.0.3 and up,10056,Maria Costa,63,Pennsylvania,298
380,2021-04-08,853,Ninesky Browser,COMMUNICATION,4.2,42925,2800000.0,1000000,Free,0.0,Everyone,Communication,2017-08-27,6.1,2.3 and up,7117,Candice Hoffman,28,Ohio,239
381,2021-04-08,186,KakaoTalk: Free Calls & Text,COMMUNICATION,4.3,2546527,0.0,100000000,Free,0.0,Everyone,Communication,2018-08-03,Varies with device,Varies with device,6045,Samantha Vazquez,44,North Carolina,219
382,2021-04-08,861,Firefox Focus: The privacy browser,COMMUNICATION,4.4,36893,4000000.0,1000000,Free,0.0,Everyone,Communication,2018-07-06,5.2,5.0 and up,4966,Billy Chung,37,Ohio,129
383,2021-04-08,604,2ndLine - Second Phone Number,COMMUNICATION,4.2,15880,32000000.0,1000000,Free,0.0,Everyone,Communication,2018-08-03,5.65.0,4.0 and up,547,Andrea King,36,California,157
