event_id,download_date,user_id,app,category,rating,reviews,app_size,installs,app_type,price,content_rating,genres,last_updated,current_version,android_version,app_id,user_details
879,2021-03-28,727,CX Carrier Lite,BUSINESS,4.3,0,68000000.0,10,Free,0.0,Everyone,Business,2018-06-11,1.0,4.0 and up,2750,"Amanda Barajas, 32, Kansas"
880,2021-03-28,477,Oración CX,LIFESTYLE,5.0,103,3800000.0,5000,Free,0.0,Everyone,Lifestyle,2017-09-12,5.1.10,4.1 and up,7274,"Ebony Lee, 59, West Virginia"
881,2021-03-28,539,CX-40,FAMILY,3.0,2,33000000.0,100,Free,0.0,Everyone,Entertainment,2017-12-14,3.0,4.0 and up,2762,"Jeremy Smith, 17, Louisiana"
882,2021-03-28,206,Cx Wize,PRODUCTIVITY,4.3,3,24000000.0,100,Free,0.0,Everyone,Productivity,2018-07-30,2.1.0,4.1 and up,3281,"Todd Patrick, 42, South Dakota"
883,2021-03-28,903,Ring,COMMUNICATION,3.9,517,35000000.0,10000,Free,0.0,Everyone,Communication,2018-08-06,20180805,4.4 and up,7977,"Kathleen Farley, 14, Texas"
884,2021-03-28,627,Racing CX,GAME,4.3,4,20000000.0,500,Free,0.0,Everyone,Racing,2017-06-06,1,2.2 and up,7818,"Thomas Trevino, 42, West Virginia"
885,2021-03-28,461,CX Ram Booster,TOOLS,3.9,12,2500000.0,500,Free,0.0,Everyone,Tools,2017-06-02,1.0,2.2 and up,2755,"Spencer Conrad, 46, New Hampshire"
886,2021-03-28,521,Cytus II,GAME,4.7,16851,81000000.0,100000,Paid,1.99,Everyone 10+,Music,2018-08-03,1.5.0,4.4 and up,3300,"Mary Mcconnell, 34, Alaska"
887,2021-03-28,93,Cy-Reader,FAMILY,4.8,17,15000000.0,100,Free,0.0,Everyone,Education,2018-08-03,1.7,4.2 and up,3289,"Emily Ruiz, 51, Alabama"
888,2021-03-28,602,Cy-Fair FCU Mobile Banking,FINANCE,4.7,439,13000000.0,5000,Free,0.0,Everyone,Finance,2018-01-30,5.7.1.0,5.0 and up,3285,"Anthony Brown, 47, Mississippi"
889,2021-03-28,708,StudentLife.com.cy,NEWS_AND_MAGAZINES,4.3,17,4400000.0,100,Free,0.0,Everyone,News & Magazines,2017-03-14,1.0.11,4.1 and up,8570,"Kyle Franco, 57, Vermont"
890,2021-03-28,913,Phone Clean Best Speed Booster,PRODUCTIVITY,4.5,81502,0.0,1000000,Free,0.0,Everyone,Productivity,2018-03-29,Varies with device,Varies with device,7448,"Emma Perry, 64, Virginia"
891,2021-03-28,918,VAT check CY,BUSINESS,4.3,0,642000.0,100,Free,0.0,Everyone,Business,2013-05-18,1.0.16,1.6 and up,9273,"Jason Reed, 45, Louisiana"
892,2021-03-28,23,Cy's Elma Pharmacy,HEALTH_AND_FITNESS,4.3,0,9400000.0,10,Free,0.0,Everyone 10+,Health & Fitness,2018-06-28,7.4.8,4.0.3 and up,3283,"Kim Roach, 59, Kansas"
893,2021-03-28,906,CY Spray nozzle,BOOKS_AND_REFERENCE,4.3,0,3300000.0,10,Free,0.0,Everyone,Books & Reference,2017-08-03,1.01.00,4.0.3 and up,2774,"Ryan Mills, 14, Mississippi"
894,2021-03-28,732,LOCX Applock Lock Apps & Photo,PRODUCTIVITY,4.5,208543,0.0,10000000,Free,0.0,Everyone,Productivity,2018-07-05,Varies with device,Varies with device,6175,"Erica Sampson, 27, Missouri"
895,2021-03-28,9,Cymath - Math Problem Solver,FAMILY,4.5,10159,6400000.0,1000000,Free,0.0,Everyone,Education,2018-04-13,2.17,4.1 and up,3292,"Stephanie Morris, 14, New Mexico"
896,2021-03-28,271,Rewards,FINANCE,3.8,57,4000000.0,5000,Free,0.0,Everyone,Finance,2017-12-15,4.1,2.3 and up,7973,"Jon Vasquez, 14, Idaho"
897,2021-03-28,215,Army of Heroes,FAMILY,4.5,85015,46000000.0,1000000,Free,0.0,Everyone 10+,Strategy,2018-08-01,1.03.06,4.0 and up,1315,"Sharon Ayala, 57, South Carolina"
898,2021-03-28,724,BibleRead En Cy Zh Yue,BOOKS_AND_REFERENCE,4.3,0,12000000.0,5,Free,0.0,Everyone,Books & Reference,2018-05-17,1.0,4.0 and up,2087,"Timothy Gonzalez, 29, Washington"
899,2021-03-28,570,Math Solver,FAMILY,4.3,2250,30000000.0,100000,Free,0.0,Everyone,Education,2017-11-21,1.2,4.1 and up,6589,"Jamie Goodman, 51, Louisiana"
900,2021-03-28,533,SuperBikers 2,GAME,3.9,6200,0.0,500000,Free,0.0,Everyone 10+,Racing,2018-07-06,Varies with device,Varies with device,8623,"Justin Thomas, 49, North Dakota"
901,2021-03-28,600,Cyprus Bus Companion,MAPS_AND_NAVIGATION,3.9,112,1400000.0,10000,Free,0.0,Everyone,Maps & Navigation,2013-12-26,1.3,2.2 and up,3295,"Chad Johnson, 55, Wisconsin"
902,2021-03-28,587,Cyprus Police,SOCIAL,4.2,226,15000000.0,10000,Free,0.0,Everyone 10+,Social,2018-01-31,1.122.250.1421,2.2 and up,3297,"Andrew Ramos, 62, Tennessee"
903,2021-03-28,121,foody Cyprus - online ordering,SHOPPING,4.5,214,1800000.0,10000,Free,0.0,Everyone,Shopping,2018-02-27,2.92,4.0.3 and up,9958,"David Ortiz, 57, Montana"
904,2021-03-28,365,Death Dragon Knights RPG,FAMILY,4.1,11179,19000000.0,1000000,Free,0.0,Teen,Role Playing,2016-09-16,2.7,2.3 and up,3702,"Dr. Brittany Decker, 16, Indiana"
905,2021-03-28,797,Camera360 Lite - Selfie Camera,PHOTOGRAPHY,4.4,221878,0.0,10000000,Free,0.0,Everyone,Photography,2018-08-01,Varies with device,4.1 and up,2848,"Brian Lee, 37, Idaho"
906,2021-03-28,834,Cy-Fair Houston Chamber,BUSINESS,4.3,0,5000000.0,5,Free,0.0,Everyone,Business,2018-06-06,4.1.239,4.1 and up,3286,"Mr. Steven Smith Jr., 35, Minnesota"
907,2021-03-28,927,CY Digital Net,SHOPPING,4.7,3,5800000.0,500,Free,0.0,Everyone,Shopping,2017-08-01,2.0.0,4.0 and up,2771,"Sharon Salazar, 25, Kansas"
908,2021-03-28,572,Shadowverse CCG,GAME,4.2,47340,61000000.0,1000000,Free,0.0,Teen,Card,2018-07-30,2.2.15,4.1 and up,8253,"Megan Murray, 55, California"
909,2021-03-28,666,Capitalnews.com.cy,NEWS_AND_MAGAZINES,4.3,0,3900000.0,10,Free,0.0,Everyone,News & Magazines,2017-03-23,0.0.2,4.1 and up,2877,"William Livingston, 29, Mississippi"
910,2021-03-28,971,Cytus,GAME,4.7,541732,20000000.0,5000000,Free,0.0,Everyone,Music,2018-02-09,10.0.10,2.3 and up,3299,"Brian Jarvis, 50, Michigan"
911,2021-03-28,958,Cy-Ranch,NEWS_AND_MAGAZINES,4.5,27,7100000.0,500,Free,0.0,Everyone,News & Magazines,2018-05-06,7.5.0,4.1 and up,3288,"Jill Hodge, 31, Nevada"
912,2021-03-28,233,Recycling Cy,LIFESTYLE,4.0,47,4500000.0,1000,Free,0.0,Everyone,Lifestyle,2017-08-02,2.0,3.2 and up,7892,"Mary Rose, 50, Montana"
913,2021-03-28,251,CY Konum,PERSONALIZATION,4.3,1,1300000.0,100,Free,0.0,Everyone,Personalization,2018-06-27,3.0,5.1 and up,2772,"Vanessa Vaughn, 50, Connecticut"
914,2021-03-28,316,CY.SEND Online Top Up,FINANCE,3.2,191,10000000.0,10000,Free,0.0,Everyone,Finance,2018-01-25,4.5.6,4.0 and up,2775,"Jonathan Diaz, 25, South Dakota"
915,2021-03-28,393,ABTO CY-ET1,TOOLS,4.3,1,29000000.0,100,Free,0.0,Everyone,Tools,2017-02-06,2.0.0.0,4.0 and up,650,"Tiffany Adams, 29, Florida"
916,2021-03-28,28,CY:ME - real time gps tracker,MAPS_AND_NAVIGATION,4.3,8,749000.0,1000,Free,0.0,Everyone,Maps & Navigation,2013-09-28,1.08,2.2 and up,2776,"Albert Franklin, 26, Illinois"
917,2021-03-28,478,Alpha Bank CY,FINANCE,4.7,39,20000000.0,1000,Free,0.0,Everyone,Finance,2018-03-20,1.11,4.3 and up,1173,"John Smith, 42, Hawaii"
918,2021-03-28,830,CX-60,FAMILY,3.1,19,94000000.0,1000,Free,0.0,Everyone,Casual,2017-05-09,1.6,2.3 and up,2765,"Michael Hoffman, 35, Michigan"
919,2021-03-28,340,Cy Messenger,COMMUNICATION,4.5,4,8100000.0,100,Free,0.0,Everyone,Communication,2014-08-30,1.3.0,2.3.3 and up,3282,"Gary Hoffman, 62, Arizona"
920,2021-03-28,515,Igitabo cy'Indirimbo,FAMILY,4.5,93,1600000.0,50000,Free,0.0,Everyone,Entertainment,2018-02-05,INDIRIMBO V.2014.002,1.6 and up,5861,"Brian Barr, 48, South Dakota"
921,2021-03-28,288,Doctor Finder CY,MEDICAL,4.9,57,6100000.0,1000,Free,0.0,Everyone,Medical,2015-11-11,1.7,3.0 and up,3822,"Gabrielle Marshall, 26, New York"
922,2021-03-28,673,Eshopcy.com.cy,SHOPPING,4.2,182,4900000.0,5000,Free,0.0,Everyone,Shopping,2018-08-03,1.3,2.2 and up,4502,"Robin Herrera, 39, California"
923,2021-03-28,701,NOMISMA.com.cy by FMW,NEWS_AND_MAGAZINES,5.0,3,0.0,100,Free,0.0,Everyone,News & Magazines,2016-05-29,700,4.0 and up,7009,"Phillip Chambers MD, 60, Alaska"
924,2021-03-28,697,Cy-Fair VFD EMS Protocols,MEDICAL,5.0,2,20000000.0,100,Free,0.0,Everyone 10+,Medical,2017-09-21,1.8.3,4.1 and up,3287,"Gina Gibbs, 14, Arizona"
925,2021-03-28,720,EUROBANK CY,FINANCE,4.3,30,15000000.0,100,Free,0.0,Everyone,Finance,2018-06-12,1.0.1,4.3 and up,4261,"Kimberly Tanner, 64, Delaware"
926,2021-03-28,804,Cy-Fair Christian Church,LIFESTYLE,5.0,2,9300000.0,100,Free,0.0,Everyone,Lifestyle,2017-08-03,24.8.1,4.1 and up,3284,"Jesse Thomas, 55, Massachusetts"
927,2021-03-28,733,Mediabox CY,FAMILY,4.3,0,12000000.0,10,Free,0.0,Everyone,Entertainment,2017-12-31,1.0,4.1 and up,6611,"Edward Kelley, 59, Texas"
928,2021-03-28,592,Amadeus GR & CY,COMMUNICATION,4.3,4,3800000.0,100,Free,0.0,Everyone,Communication,2018-02-01,2.07,4.1 and up,1180,"Brian Peters, 14, Wyoming"
929,2021-03-28,688,JavaScript Editor CR,TOOLS,3.9,114,18000000.0,5000,Free,0.0,Everyone,Tools,2018-03-16,1.0.209,4.0 and up,5961,"Michelle Conley, 37, New York"
930,2021-03-28,656,CX-WiFi720P,FAMILY,3.1,47,5500000.0,10000,Free,0.0,Everyone,Entertainment,2015-11-14,2.0,2.2 and up,2768,"Jaclyn Davis, 24, Oregon"
931,2021-03-28,918,Cx File Explorer,TOOLS,4.7,175,4300000.0,10000,Free,0.0,Everyone,Tools,2018-07-28,1.0.7,5.0 and up,3280,"Jason Reed, 45, Louisiana"
932,2021-03-28,147,"Easy Resume Builder, Resume help, Curriculum vitae",TOOLS,4.3,996,10000000.0,50000,Free,0.0,Everyone,Tools,2017-09-28,2.3,4.0.3 and up,4363,"Pamela Yoder, 55, Montana"
933,2021-03-28,899,Resume / CV,BUSINESS,3.6,125,5000000.0,10000,Free,0.0,Everyone,Business,2015-12-28,2.0,2.3.3 and up,7950,"Tammy Black, 49, Arizona"
934,2021-03-28,373,VisualCV Resume Builder,BUSINESS,4.6,2555,16000000.0,100000,Free,0.0,Everyone,Business,2017-06-02,2.5.0,4.4 and up,9374,"Anthony Chase, 22, Oregon"
935,2021-03-28,148,Resume Maker / CV creator & Templates,TOOLS,4.2,54,22000000.0,5000,Free,0.0,Everyone,Tools,2018-04-15,1.0.6,4.0.3 and up,7960,"Randy Harris, 54, Hawaii"
936,2021-03-28,823,Resume Builder - Curriculum Vitae & Resume Maker,BUSINESS,4.0,12,8100000.0,5000,Free,0.0,Everyone,Business,2018-06-07,1.9,4.0.3 and up,7952,"Heather Carter, 22, West Virginia"
937,2021-03-28,667,The CW,FAMILY,4.4,288209,21000000.0,5000000,Free,0.0,Teen,Entertainment,2018-07-23,2.17,4.4 and up,8843,"Brandon Jacobs, 28, Indiana"
938,2021-03-28,807,CW Seed,FAMILY,4.5,16391,13000000.0,500000,Free,0.0,Teen,Entertainment,2018-07-18,1.16,4.4 and up,2745,"Andrew Nixon, 47, Oklahoma"
939,2021-03-28,349,The CW TV app,FAMILY,3.2,24,4800000.0,5000,Free,0.0,Everyone,Entertainment,2018-07-28,1.1,3.2 and up,8845,"Zoe Summers, 29, Colorado"
940,2021-03-28,518,CW TV,NEWS_AND_MAGAZINES,1.7,367,6100000.0,50000,Free,0.0,Everyone,News & Magazines,2018-03-02,1.7,4.0 and up,2747,"Helen Anderson, 45, Idaho"
941,2021-03-28,350,The CW TN app 2018,FAMILY,2.2,54,4300000.0,10000,Free,0.0,Everyone,Entertainment,2018-04-30,1.0,3.2 and up,8844,"Adam Shaw, 16, Texas"
942,2021-03-28,690,Archie Comics,COMICS,3.8,5084,6200000.0,100000,Free,0.0,Everyone,Comics,2018-06-19,2.2.0,4.3 and up,1303,"Meagan Scott, 44, Utah"
943,2021-03-28,537,2 Amateur ham radio CW Morse code practice keys TX,COMMUNICATION,4.8,6,3500000.0,100,Paid,1.49,Everyone,Communication,2018-03-05,1.0.9,1.6 and up,523,"Carlos Harris, 51, West Virginia"
944,2021-03-28,750,All Star Of CW,FAMILY,4.3,0,2400000.0,10,Free,0.0,Everyone,Role Playing,2018-02-06,2.03,4.0.3 and up,1156,"Kevin Holmes, 41, Colorado"
945,2021-03-28,367,Cartoon Wars: Blade,GAME,4.4,165656,38000000.0,5000000,Free,0.0,Teen,Arcade,2018-02-07,1.1.0,2.3 and up,2920,"Calvin Calderon, 40, California"
946,2021-03-28,201,FANDOM: Arrow and The Flash,FAMILY,4.5,3935,9500000.0,100000,Free,0.0,Mature 17+,Entertainment,2018-06-07,2.9.8,4.4 and up,4615,"David Calderon, 24, Hawaii"
947,2021-03-28,949,CW Beacon for Ham Radio,COMMUNICATION,4.8,10,516000.0,100,Paid,1.49,Everyone,Communication,2015-01-22,KM,1.6 and up,2739,"Shelia Eaton, 52, Minnesota"
948,2021-03-28,363,IZ2UUF Morse Koch CW,COMMUNICATION,4.6,649,837000.0,50000,Free,0.0,Everyone,Communication,2013-08-08,1.0.013,2.1 and up,5853,"William Ortiz, 22, Ohio"
949,2021-03-28,146,CV (Curriculum Vitae / Resume) Maker,BUSINESS,4.3,4,4400000.0,5000,Free,0.0,Everyone,Business,2017-12-27,1.1,4.0.3 and up,2719,"Mary Herring, 55, North Carolina"
950,2021-03-28,238,Morse Decoder for Ham Radio,COMMUNICATION,3.7,166,2000000.0,5000,Paid,4.99,Everyone,Communication,2017-03-14,1.52,2.3 and up,6810,"Justin Johnston, 25, New Mexico"
951,2021-03-28,368,CV Samples 2018,BUSINESS,4.3,34,26000000.0,10000,Free,0.0,Everyone,Business,2017-10-10,1.0,4.0.3 and up,2731,"Patricia Mcdaniel, 28, Tennessee"
952,2021-03-28,973,CV-RECORD Pro,COMMUNICATION,2.3,42,6000000.0,1000,Paid,0.99,Everyone,Communication,2017-01-12,1.0.5,4.1 and up,2735,"Robert Stevens, 48, Arkansas"
953,2021-03-28,473,How to Write CV,BOOKS_AND_REFERENCE,4.6,244,4100000.0,100000,Free,0.0,Everyone,Books & Reference,2016-04-22,1.0.0,4.0 and up,5768,"Joshua Price, 44, Indiana"
954,2021-03-28,584,"Super Resume Builder Pro, CV",BUSINESS,4.4,244,6900000.0,1000,Paid,4.99,Everyone,Business,2017-08-17,4.38,2.3 and up,8617,"Brandon Cruz, 59, Alaska"
955,2021-03-28,572,Free Resume Builder – CV Maker,BUSINESS,4.4,25,12000000.0,5000,Free,0.0,Everyone,Business,2018-06-09,1.5,4.4 and up,5142,"Megan Murray, 55, California"
956,2021-03-28,429,Resume App,BUSINESS,4.4,11310,0.0,1000000,Free,0.0,Everyone,Business,2018-07-19,Varies with device,Varies with device,7951,"Julie Schroeder, 63, Wyoming"
957,2021-03-28,738,CV Builder,BUSINESS,3.8,203,5900000.0,10000,Free,0.0,Everyone,Business,2016-09-30,2.2.1.0,2.3 and up,2720,"Micheal Perez, 14, Arizona"
958,2021-03-28,315,Curriculum Vitae - Resume CV,PRODUCTIVITY,2.6,80,2200000.0,10000,Free,0.0,Everyone,Productivity,2017-05-11,2.129.12,4.1 and up,3265,"Frances Nguyen, 31, Hawaii"
959,2021-03-28,220,"Resume Maker:Free CV Maker,Templates Builder",BUSINESS,4.2,715,7100000.0,100000,Free,0.0,Everyone,Business,2018-08-01,1.8,4.0.3 and up,7961,"Bobby Lopez, 53, Kansas"
960,2021-03-28,398,Resume Builder / CV Maker & Templates,BUSINESS,4.4,25,7900000.0,5000,Free,0.0,Everyone,Business,2018-01-19,1.0.3,4.0.3 and up,7954,"Ronald Gonzalez, 25, Georgia"
961,2021-03-28,709,CV maker for Job Applications and Resume Maker,TOOLS,4.2,75,25000000.0,10000,Free,0.0,Everyone,Tools,2018-01-31,1.1,4.0 and up,2733,"Monica Yu, 25, Tennessee"
962,2021-03-28,237,CV Templates 2018,FAMILY,4.0,13,26000000.0,5000,Free,0.0,Everyone,Education,2017-10-09,1.1,4.0.3 and up,2732,"Norma Sanchez, 36, South Dakota"
963,2021-03-28,42,Job CV Maker & Portfolio Maker,FAMILY,4.2,593,4900000.0,100000,Free,0.0,Everyone,Education,2018-01-01,1.0.2,3.0 and up,5985,"Molly Walker, 20, Kentucky"
964,2021-03-28,758,CV Maker for Job Applications:Photo Resume Builder,TOOLS,4.0,114,25000000.0,10000,Free,0.0,Everyone,Tools,2018-06-09,1.5,4.0 and up,2729,"Taylor Finley, 26, California"
965,2021-03-28,180,CV Creator,FAMILY,4.4,31,8300000.0,10000,Free,0.0,Everyone,Education,2018-01-08,1.2.1,4.2 and up,2722,"Richard Perez, 52, Alabama"
966,2021-03-28,181,Resume ( CV Editor ),BUSINESS,4.5,416,6000000.0,10000,Free,0.0,Everyone,Business,2018-06-30,1.2,4.0 and up,7949,"Christine Hamilton, 30, Louisiana"
967,2021-03-28,745,CV Maker,PERSONALIZATION,3.2,114,3000000.0,10000,Free,0.0,Everyone,Personalization,2016-03-18,1.02,4.0.3 and up,2727,"Robert Reed, 51, Utah"
968,2021-03-28,769,Resume Maker - Creator,BUSINESS,4.3,740,19000000.0,50000,Free,0.0,Everyone,Business,2018-08-04,1.1.2,4.0.3 and up,7959,"Michael Smith, 29, Ohio"
969,2021-03-28,231,CV Builder for Smart Resumes,BUSINESS,3.4,22,4100000.0,1000,Free,0.0,Everyone,Business,2017-05-23,1.9,4.0.3 and up,2721,"Christopher Snyder, 20, Mississippi"
970,2021-03-28,168,CV-Library Job Search,BUSINESS,4.4,6997,4600000.0,100000,Free,0.0,Everyone,Business,2018-07-06,6.8.0,4.1 and up,2734,"Matthew Mills, 56, Alaska"
971,2021-03-28,626,C W Browser,COMMUNICATION,4.4,14,17000000.0,100,Free,0.0,Everyone,Communication,2017-10-28,1.0,4.0 and up,2364,"Monica Dillon, 24, Texas"
972,2021-03-28,754,Canon CameraWindow,PHOTOGRAPHY,3.5,12204,6800000.0,1000000,Free,0.0,Everyone,Photography,2017-03-14,1.5.2.21,2.3.3 and up,2871,"Christina Whitaker, 18, Illinois"
973,2021-03-28,822,Saiyan Of CW,FAMILY,3.8,5,1100000.0,500,Free,0.0,Everyone,Role Playing,2018-07-31,2.0.10,4.0.3 and up,8137,"Beth Young, 50, California"
974,2021-03-28,830,CW Deposit,BUSINESS,3.0,4,498000.0,1000,Free,0.0,Everyone,Business,2014-02-06,2.1.5,2.1 and up,2741,"Michael Hoffman, 35, Michigan"
975,2021-03-28,33,Hallmark Channel Everywhere,FAMILY,4.2,6784,13000000.0,500000,Free,0.0,Everyone,Entertainment,2017-08-30,2.3.0,4.4 and up,5607,"Dr. Christopher Weaver, 30, Arkansas"
976,2021-03-28,495,Morse Player Free,FAMILY,4.2,268,4200000.0,50000,Free,0.0,Everyone,Education,2017-01-23,2.1.1,3.0 and up,6814,"Erin Wells, 28, Minnesota"
977,2021-03-28,652,News 8 San Diego,NEWS_AND_MAGAZINES,4.2,1137,11000000.0,50000,Free,0.0,Everyone,News & Magazines,2018-07-23,5.5.0,4.3 and up,7075,"Frank Reyes, 55, New York"
978,2021-03-28,763,"Hulu: Stream TV, Movies & more",FAMILY,4.0,319777,0.0,10000000,Free,0.0,Teen,Entertainment,2018-08-03,Varies with device,5.0 and up,5775,"Janet Lang, 57, Texas"
979,2021-03-28,705,Learn Morse Code - G0HYN Learn Morse,COMMUNICATION,4.0,27,600000.0,5000,Free,0.0,Everyone,Communication,2018-05-08,5.0,2.2 and up,6254,"Breanna Mercado, 58, Utah"
980,2021-03-28,714,SYFY,FAMILY,3.2,3069,18000000.0,500000,Free,0.0,Teen,Entertainment,2018-05-24,3.3.1.41,4.4 and up,8117,"Alicia Wilson, 48, Alaska"
981,2021-03-28,422,Morse Notifier Free,TOOLS,4.6,79,3000000.0,1000,Free,0.0,Everyone,Tools,2017-11-08,2.9.9,4.0.3 and up,6812,"William Haynes, 17, Washington"
982,2021-03-28,18,AMC,FAMILY,3.2,20843,14000000.0,1000000,Free,0.0,Teen,Entertainment,2018-08-02,3.3.85 (2),4.4 and up,805,"Marc White, 22, Nebraska"
983,2021-03-28,342,Cartoon Wars 3,FAMILY,4.1,137674,72000000.0,5000000,Free,0.0,Teen,Role Playing,2018-07-04,2.0.2,2.3 and up,2919,"Joseph Ramsey, 39, Mississippi"
984,2021-03-28,574,ABC – Live TV & Full Episodes,FAMILY,3.3,50428,0.0,5000000,Free,0.0,Teen,Entertainment,2018-07-25,Varies with device,5.0 and up,645,"David Allen, 55, Maine"
985,2021-03-28,552,Oracle CX Cloud Mobile,BUSINESS,4.4,48,54000000.0,5000,Free,0.0,Everyone,Business,2018-07-07,11.13.18.05.07.03,4.4 and up,7276,"Lauren Zamora, 57, Iowa"
986,2021-03-28,570,CX-10WiFi,FAMILY,4.0,1419,12000000.0,100000,Free,0.0,Everyone,Casual,2017-10-25,2.5_16,4.0 and up,2759,"Jamie Goodman, 51, Louisiana"
987,2021-03-28,216,CX-OF,FAMILY,4.2,18,37000000.0,1000,Free,0.0,Everyone,Entertainment,2018-01-31,7.2.1,4.3 and up,2767,"Amy Mitchell, 44, Hawaii"
988,2021-03-28,407,cx-32wifi,FAMILY,4.1,62,6500000.0,10000,Free,0.0,Everyone,Entertainment,2015-11-14,1.4,2.2 and up,9887,"Brandon Lyons, 61, South Carolina"
989,2021-03-28,990,CX-17WIFI,FAMILY,4.3,49,6600000.0,10000,Free,0.0,Everyone,Entertainment,2018-03-21,2.3,4.3 and up,2760,"Joshua Freeman, 37, New Hampshire"
990,2021-03-28,857,Cathay Pacific,TRAVEL_AND_LOCAL,3.3,4069,50000000.0,1000000,Free,0.0,Everyone,Travel & Local,2018-07-25,6.6.1,4.3 and up,2939,"Angela Harris, 32, New Hampshire"
991,2021-03-28,480,Pocket RxTx Free,PRODUCTIVITY,4.1,4513,0.0,100000,Free,0.0,Everyone,Productivity,2018-03-04,Varies with device,Varies with device,7569,"Christopher Washington, 28, Nebraska"
992,2021-03-28,257,CW Nuclear,BOOKS_AND_REFERENCE,3.3,15,12000000.0,1000,Free,0.0,Everyone,Books & Reference,2017-11-17,1.2,4.0 and up,2743,"Lisa Ali, 17, Virginia"
993,2021-03-28,608,Morse Code Reader,COMMUNICATION,3.9,1436,20000.0,100000,Free,0.0,Everyone,Communication,2013-08-26,1.0,1.6 and up,6809,"Donna Bryant, 53, Michigan"
994,2021-03-28,855,Koch Morse Trainer Pro,COMMUNICATION,4.6,94,1100000.0,1000,Paid,2.49,Everyone,Communication,2015-02-14,2.1.1,2.2 and up,6119,"David Martinez, 46, Tennessee"
995,2021-03-28,693,CW Studio ®,COMMUNICATION,3.8,9,780000.0,100,Paid,0.99,Everyone,Communication,2015-05-19,1.2,2.3.3 and up,2746,"Tina Hanson, 47, Illinois"
996,2021-03-28,721,20WPM Amateur ham radio Koch CW Morse code trainer,COMMUNICATION,4.3,12,3700000.0,100,Paid,1.49,Everyone,Communication,2018-05-22,3.0.4,2.1 and up,534,"Cameron Smith DDS, 20, Washington"
997,2021-03-28,886,CW Bluetooth SPP,COMMUNICATION,4.3,3,961000.0,100,Free,0.0,Everyone,Communication,2018-03-31,1.2,6.0 and up,2740,"Lisa Willis, 44, Wisconsin"
998,2021-03-28,217,Morse Trainer for Ham Radio,COMMUNICATION,4.6,265,2600000.0,10000,Paid,2.99,Everyone,Communication,2018-01-06,2.28,2.3 and up,6815,"Edward Harris, 29, Minnesota"
999,2021-03-28,157,Free CW TN Videos 2018,FAMILY,4.3,0,4800000.0,10,Free,0.0,Everyone,Entertainment,2018-07-28,1.0,3.2 and up,5118,"Terrence Mcmahon, 18, North Dakota"
1000,2021-03-28,782,The Church at CW,LIFESTYLE,4.5,2,7800000.0,100,Free,0.0,Teen,Lifestyle,2018-06-25,3.8.0,4.1 and up,8847,"Jeffrey Mcdaniel, 14, Nevada"
1001,2021-03-28,322,CW Mobile,FAMILY,4.3,3,22000000.0,50,Free,0.0,Everyone,Education,2018-06-25,3.3.99,4.2 and up,2742,"Isabella Thomas, 50, New Mexico"
1002,2021-03-28,360,"Freeform – Stream Full Episodes, Movies, & Live TV",FAMILY,3.7,29229,0.0,1000000,Free,0.0,Teen,Entertainment,2018-08-06,Varies with device,Varies with device,5166,"Daniel Phillips, 62, Wyoming"
1003,2021-03-28,603,cx-33wifi,FAMILY,4.4,63,7600000.0,10000,Free,0.0,Everyone,Entertainment,2015-11-14,1.4,2.2 and up,9888,"Tracy Mcintosh, 47, Iowa"
1004,2021-03-28,417,CW BLE Peripheral Simulator,COMMUNICATION,4.3,2,1500000.0,500,Free,0.0,Everyone,Communication,2017-03-08,1.0,4.4 and up,2738,"Michael Hernandez, 22, Utah"
1005,2021-03-28,389,Pocket RxTx Pro,PRODUCTIVITY,4.3,253,0.0,5000,Paid,3.99,Everyone,Productivity,2018-03-04,Varies with device,Varies with device,7570,"Elizabeth Evans, 34, Colorado"
1006,2021-03-28,882,Morse Player,FAMILY,5.0,12,2400000.0,100,Paid,1.99,Everyone,Education,2017-01-23,2.1.1,3.0 and up,6813,"Christina Bryant, 59, Arizona"
1007,2021-03-28,238,"FXNOW: Movies, Shows & Live TV",FAMILY,3.9,31552,0.0,1000000,Free,0.0,Teen,Entertainment,2018-07-23,Varies with device,4.4 and up,4822,"Justin Johnston, 25, New Mexico"
1008,2021-03-28,843,My CW,TOOLS,3.0,1,55000000.0,100,Free,0.0,Everyone,Tools,2016-10-27,2.35.1,4.1 and up,6882,"Stephanie Smith, 52, Oregon"
1009,2021-03-28,336,CW Ringtone (Morse Code generator),COMMUNICATION,4.3,0,269000.0,10,Paid,2.49,Everyone,Communication,2018-03-16,1.0.2,2.2 and up,2744,"Brandon Chavez, 58, Washington"
1010,2021-03-28,152,30WPM Amateur ham radio Koch CW Morse code trainer,FAMILY,5.0,1,3700000.0,10,Paid,1.49,Everyone,Education,2018-05-18,2.0.2,2.1 and up,553,"Steven Stark, 29, Oregon"
1011,2021-03-28,671,Learn CW,FAMILY,4.3,0,21000000.0,1,Paid,2.49,Everyone,Education,2018-04-06,1.1,4.3 and up,6236,"Makayla Ibarra, 50, Texas"
1012,2021-03-28,898,DC All Access,FAMILY,4.4,12639,96000000.0,500000,Free,0.0,Teen,Entertainment,2017-10-17,3.5,4.1 and up,3335,"Bryan Joseph, 14, Wisconsin"
